Simplified,Unicode (Simp.),Traditional,Unicode (Trad.),Pinyin,HSK Grade,JD Rank,JD Frequency,JD Percentile
躯,36527,軀,36544,qū,7,2310,4797,98.06428516
娶,23094,娶,23094,qǔ/jū/shū,7,2494,3733,98.46626234
拳,25331,拳,25331,quán,7,1784,9290,96.21639588
犬,29356,犬,29356,quǎn,7,2649,3042,98.73677869
雀,38592,雀,38592,què/qiāo/qiǎo,7,2331,4675,98.1156045
壤,22756,壤,22756,rǎng,7,2412,4165,98.29993608
攘,25880,攘,25880,ràng/rǎng/níng/xiǎng,7,3404,1138,99.48868659
嚷,22199,嚷,22199,rǎng/rāng,7,2256,5138,97.925964
饶,39286,饒,39250,ráo,7,2266,5079,97.95232056
惹,24825,惹,24825,rě/ruò,7,2272,5018,97.96793987
仁,20161,仁,20161,rén,7,1360,17263,93.44338576
韧,38887,韌,38860,rèn,7,3137,1593,99.30049153
溶,28342,溶,28342,róng,7,2278,4998,97.98345841
冗,20887,冗,20887,rǒng,7,3642,863,99.61213312
柔,26580,柔,26580,róu,7,1573,12389,95.04798345
揉,25545,揉,25545,róu,7,2818,2427,98.97562799
儒,20754,儒,20754,rú,7,2006,7004,97.14933051
辱,36785,辱,36785,rǔ,7,1907,8029,96.76338349
锐,38160,銳,37555,ruì,7,1851,8522,96.52396572
瑞,29790,瑞,29790,ruì,7,1332,17869,93.1890267
撒,25746,撒,25746,sā/sǎ,7,1445,15003,94.14286219
萨,33832,薩,34217,sà,7,1046,28804,89.85162985
桑,26705,桑,26705,sāng,7,1528,13328,94.7508475
嗓,21971,嗓,21971,sǎng,7,2496,3724,98.47011497
骚,39578,騷,39479,sāo/sǎo/xiāo,7,2237,5268,97.8749542
嫂,23234,嫂,23234,sǎo/sao,7,2142,5863,97.60109167
臊,33226,臊,33226,sāo/sào,7,4389,372,99.83620909
僧,20711,僧,20711,sēng/céng,7,2013,6920,97.17449071
纱,32433,紗,32023,shā/miǎo,7,2430,4069,98.33817869
砂,30722,砂,30722,shā,7,2713,2820,98.83350536
鲨,40104,鯊,39882,shā,7,3664,845,99.62183318
厦,21414,廈,24264,shà/xià,7,2264,5083,97.94707002
筛,31579,篩,31721,shāi/shī,7,3388,1166,99.47919583
删,21024,刪,21034,shān,7,2780,2577,98.92652927
煽,29053,煽,29053,shān,7,3086,1694,99.25716375
擅,25797,擅,25797,shàn,7,2377,4372,98.22288755
膳,33203,膳,33203,shàn,7,3300,1315,99.42278149
赡,36193,贍,36109,shàn/dàn,7,3902,627,99.71115535
捎,25422,捎,25422,shāo/shǎo/xiāo/qiào/shào,7,3603,913,99.59425649
梢,26786,梢,26786,shāo/shào/xiāo,7,2785,2555,98.93315394
哨,21736,哨,21736,shào/sāo/xiāo/xiào/sào,7,2383,4354,98.23640561
奢,22882,奢,22882,shē,7,2708,2835,98.82620267
慑,24913,懾,25086,shè,7,2970,1966,99.14757429
绅,32453,紳,32051,shēn,7,2554,3472,98.5783675
肾,32958,腎,33102,shèn,7,2361,4437,98.18650329
渗,28183,滲,28402,shèn/sēn/qīn/lín,7,2520,3647,98.51575744
慎,24910,慎,24910,shèn/zhèn,7,1765,9479,96.12419779
绳,32499,繩,32361,shéng/sheng/yìng/mǐn/shèng,7,1983,7256,97.06486612
尸,23608,屍,23629,shī/shì,7,1517,13609,94.67421602
狮,29422,獅,29509,shī,7,2211,5456,97.80299549
蚀,34432,蝕,34645,shí/lì/lóng,7,2625,3131,98.69846165
矢,30690,矢,30690,shǐ,7,2811,2466,98.96679665
氏,27663,氏,27663,shì/zhī/jīng,7,1500,13868,94.55345522
侍,20365,侍,20365,shì,7,1871,8320,96.61094324
逝,36893,逝,36893,shì,7,2102,6182,97.47655938
嗜,21980,嗜,21980,shì,7,2988,1922,99.16560802
誓,35475,誓,35475,shì,7,2095,6249,97.45409421
匙,21273,匙,21273,shi/chí,7,2476,3809,98.43122792
兽,20861,獸,29560,shòu,7,1602,11820,95.22824844
抒,25234,抒,25234,shū,7,3071,1724,99.24394025
枢,26530,樞,27166,shū/ōu,7,2616,3169,98.68383146
梳,26803,梳,26803,shū,7,2717,2806,98.83932074
疏,30095,疏,30095,shū,7,1897,8101,96.72171252
赎,36174,贖,36118,shú/shù,7,2863,2271,99.03024339
署,32626,署,32626,shǔ,7,1379,16641,93.60971202
蜀,34560,蜀,34560,shǔ,7,2602,3208,98.66075804
曙,26329,曙,26329,shǔ,7,3385,1171,99.47738605
竖,31446,豎,35918,shù,7,2505,3698,98.48735699
恕,24661,恕,24661,shù,7,2314,4779,98.07418159
墅,22661,墅,22661,shù/yě,7,2901,2152,99.07378202
耍,32781,耍,32781,shuǎ,7,2260,5109,97.93654466
衰,34928,衰,34928,shuāi/suō/cuī,7,1702,10367,95.80105773
甩,29993,甩,29993,shuǎi,7,2603,3208,98.66241589
拴,25332,拴,25332,shuān/quán,7,3170,1537,99.3271964
栓,26643,栓,26643,shuān/shuàn/quán,7,2938,2068,99.11423286
涮,28078,涮,28078,shuàn/shuā,7,4527,313,99.86060134
霜,38684,霜,38684,shuāng,7,2631,3119,98.70815396
瞬,30636,瞬,30636,shùn,7,2114,6119,97.51471414
烁,28865,爍,29197,shuò/luò/yuè,7,2702,2847,98.8173982
丝,19997,絲,32114,sī,7,1026,29585,89.55003198
斯,26031,斯,26031,sī/shǐ,7,168,240900,52.18143636
撕,25749,撕,25749,sī/xī,7,2334,4668,98.12284311
伺,20282,伺,20282,cì/sì,7,2782,2570,98.92918658
祀,31040,祀,31040,sì,7,3123,1621,99.28887161
饲,39282,飼,39164,sì,7,1971,7399,97.01946499
肆,32902,肆,32902,sì/tì,7,2445,3956,98.36927055
耸,32824,聳,32883,sǒng,7,2163,5758,97.66410173
讼,35772,訟,35359,sòng,7,1862,8410,96.572081
宋,23435,宋,23435,sòng,7,990,31748,88.9781436
诵,35829,誦,35494,sòng,7,2557,3447,98.58372657
颂,39042,頌,38924,sòng/róng,7,2414,4142,98.30421712
艘,33368,艘,33368,sōu,7,1470,14438,94.333913
嗽,22013,嗽,22013,sou/shuò/shù/sòu,7,2815,2438,98.97185442
酥,37221,酥,37221,sū,7,3516,1014,99.55097108
溯,28335,溯,28335,sù/shuò,7,2762,2639,98.90229566
蒜,33948,蒜,33948,suàn,7,3444,1091,99.51170626
髓,39635,髓,39635,suǐ,7,2808,2474,98.96297037
遂,36930,遂,36930,suì,7,2017,6904,97.18877879
隧,38567,隧,38567,suì/zhuì,7,3342,1252,99.45062071
嗦,21990,嗦,21990,suo/suō,7,3089,1689,99.25978333
塌,22604,塌,22604,tā/dā,7,2465,3839,98.40948729
胎,32974,胎,32974,tāi,7,1984,7256,97.06861591
汰,27760,汰,27760,tài,7,2969,1968,99.14655829
泰,27888,泰,27888,tài,7,1318,18069,93.05905679
贪,36138,貪,36010,tān,7,1874,8304,96.62382566
摊,25674,攤,25892,tān/nàn,7,2154,5798,97.63725061
滩,28393,灘,28760,tān/hàn/nàn,7,2062,6550,97.34522308
瘫,30251,癱,30321,tān,7,2823,2399,98.98185938
坛,22363,壇,22727,tán/shàn/dàn/tǎn,7,1806,9049,96.32051155
痰,30192,痰,30192,tán,7,3044,1791,99.21948236
潭,28525,潭,28525,tán/xún/yǐn/dàn,7,2750,2665,98.88587068
毯,27631,毯,27631,tǎn,7,2711,2827,98.83059017
炭,28845,炭,28845,tàn,7,2369,4405,98.20474891
碳,30899,碳,30899,tàn,7,2740,2711,98.87198983
唐,21776,唐,21776,táng,7,973,32757,88.69518255
塘,22616,塘,22616,táng,7,2436,4033,98.35073089
膛,33179,膛,33179,táng/tāng,7,2865,2266,99.0325865
倘,20504,倘,20504,tǎng/cháng,7,2118,6072,97.52732473
淌,28108,淌,28108,tǎng/chàng/chǎng,7,2994,1906,99.17153607
烫,28907,燙,29145,tàng/dàng,7,2903,2149,99.07600472
涛,28059,濤,28644,tāo/cháo/shòu/dào,7,2054,6611,97.31803088
滔,28372,滔,28372,tāo,7,2760,2642,98.89956704
陶,38518,陶,38518,táo/yáo/dào,7,1601,11821,95.22214004
淘,28120,淘,28120,táo,7,2499,3718,98.47588023
腾,33150,騰,39472,téng/teng,7,1635,11343,95.42588154
藤,34276,藤,34276,téng,7,2200,5514,97.77179511
剔,21076,剔,21076,tī/tì,7,3156,1559,99.31597906
屉,23625,屜,23644,ti/tì,7,3127,1612,99.29221108
剃,21059,剃,21059,tì,7,3289,1337,99.41525917
涕,28053,涕,28053,tì,7,3006,1880,99.18326347
惕,24789,惕,24789,tì,7,2742,2698,98.87478305
舔,33300,舔,33300,tiǎn/tān,7,3348,1236,99.45446869
帖,24086,帖,24086,tiè/tiě/tiē,7,2892,2191,99.06369489
廷,24311,廷,24311,tíng,7,1626,11499,95.3728134
亭,20141,亭,20141,tíng,7,2002,7041,97.13483159
艇,33351,艇,33351,tǐng,7,1372,16868,93.54910191
捅,25413,捅,25413,tǒng,7,3361,1211,99.46267369
桶,26742,桶,26742,tǒng,7,2411,4167,98.29778367
筒,31570,筒,31570,tǒng/dòng/tóng,7,2088,6296,97.43142388
凸,20984,凸,20984,tū,7,2857,2287,99.02318359
秃,31171,禿,31167,tū,7,2521,3640,98.51763853
涂,28034,塗,22615,tú/dù,7,1735,9949,95.97399316
屠,23648,屠,23648,tú,7,2171,5718,97.68782114
颓,39059,頹,38969,tuí,7,2996,1900,99.17350295
屯,23663,屯,23663,zhūn/tún,7,2864,2268,99.03141546
驮,39534,馱,39345,tuó/duò/dài,7,3427,1111,99.5020491
妥,22949,妥,22949,tuǒ,7,1840,8634,96.47526285
拓,25299,拓,25299,zhí/tuò/tà,7,2238,5256,97.87767043
唾,21822,唾,21822,tuò,7,3040,1809,99.2157584
蛙,34521,蛙,34521,wā/jué,7,2904,2149,99.07711529
瓦,29926,瓦,29926,wǎ/wà,7,1195,22229,91.79192031
歪,27498,歪,27498,wāi/wǎi,7,2239,5251,97.88038407
丸,20024,丸,20024,wán,7,2462,3847,98.40353238
挽,25405,挽,25405,wǎn,7,2222,5389,97.83379278
惋,24779,惋,24779,wǎn/lì,7,3592,925,99.58902869
婉,23113,婉,23113,wǎn,7,2798,2503,98.95012981
腕,33109,腕,33109,wàn,7,2581,3314,98.62541924
汪,27754,汪,27754,wāng/wǎng/hóng,7,1876,8294,96.63239964
枉,26505,枉,26505,wang/wǎng/kuáng,7,2918,2124,99.09258008
妄,22916,妄,22916,wàng/wáng,7,2097,6228,97.46053387
伪,20266,偽,20605,wěi/wéi/é/guì,7,1556,12654,94.93792217
纬,32428,緯,32239,wěi,7,2697,2874,98.81002264
萎,33806,萎,33806,wèi/wěi/wēi,7,2757,2647,98.89546738
畏,30031,畏,30031,wèi/wēi/wěi,7,2039,6722,97.26638079
魏,39759,魏,39759,wèi/wéi/wēi,7,1648,11161,95.50133786
瘟,30239,瘟,30239,wēn/wò/yūn,7,3285,1341,99.41249179
纹,32441,紋,32011,wén/wèn,7,1768,9463,96.13887811
蚊,34442,蚊,34442,wén,7,2940,2065,99.11636822
吻,21563,吻,21563,wěn,7,1973,7395,97.02710824
紊,32010,紊,32010,wěn/wèn,7,3113,1639,99.28045422
翁,32705,翁,32705,wēng/wěng,7,2112,6137,97.50838145
涡,28065,渦,28198,wō/guō,7,2759,2644,98.89820169
窝,31389,窩,31401,wō,7,1962,7456,96.98495253
沃,27779,沃,27779,wò,7,1808,9047,96.32986226
巫,24043,巫,24043,wū,7,2189,5576,97.74030015
呜,21596,嗚,21978,wū/wù,7,2572,3341,98.60995186
吴,21556,吳,21555,wú/yú,7,1135,24632,91.06393594
侮,20398,侮,20398,wǔ,7,2621,3144,98.69198272
捂,25410,捂,25410,wǔ,7,3092,1687,99.26239981
勿,21247,勿,21247,wù/mò,7,2563,3400,98.59433668
晤,26212,晤,26212,wù,7,2719,2805,98.84221991
雾,38654,霧,38695,wù/méng,7,1670,10856,95.62639366
昔,26132,昔,26132,xī/cuò,7,2388,4320,98.24759298
晰,26224,晰,26224,xī,7,2220,5412,97.82821254
稀,31232,稀,31232,xī,7,1788,9234,96.2355283
锡,38177,錫,37675,xī/tì,7,2058,6586,97.33166523
溪,28330,溪,28330,xī/qī,7,2194,5543,97.75465024
熙,29081,熙,29081,xī/yí,7,2485,3766,98.44882032
熄,29060,熄,29060,xī,7,2858,2284,99.02436393
膝,33181,膝,33181,xī,7,2307,4809,98.05684293
嬉,23305,嬉,23305,xī/xǐ,7,3375,1183,99.47130969
袭,34989,襲,35186,xí,7,1213,21098,91.99457088
媳,23219,媳,23219,xí,7,2393,4262,98.2586496
隙,38553,隙,38553,xì,7,2419,4130,98.31490011
虾,34430,蝦,34662,xiā/há/jiǎ,7,2847,2338,99.01125102
瞎,30606,瞎,30606,xiā,7,2395,4260,98.26305312
侠,20384,俠,20448,xiá,7,1216,20999,92.02718416
峡,23777,峽,23805,xiá,7,1727,10028,95.93269686
狭,29421,狹,29433,xiá,7,2018,6901,97.19234512
辖,36758,轄,36676,xiá/hé,7,1643,11213,95.47245474
霞,38686,霞,38686,xiá,7,2021,6885,97.20303121
仙,20185,仙,20185,xian/xiān/xiǎn,7,1255,20051,92.44145618
纤,32420,纖,32406,xiān/jiān,7,2106,6166,97.4893126
掀,25472,掀,25472,xiān/hén,7,2468,3831,98.4154329
贤,36132,賢,36066,xián/xiàn,7,1943,7713,96.91027088
弦,24358,弦,24358,xián,7,2258,5117,97.93126053
衔,34900,銜,37532,xián,7,2328,4684,98.10834987
宪,23466,憲,25010,xiàn/xiǎn,7,1484,14251,94.43775323
馅,39301,餡,39201,xiàn/kàn,7,3765,742,99.66299253
羡,32673,羨,32680,xiàn,7,2732,2739,98.86073012
腺,33146,腺,33146,xiàn,7,2257,5132,97.92861614
厢,21410,廂,24258,xiāng,7,2467,3837,98.4134531
镶,38262,鑲,38002,xiāng/ráng,7,2974,1950,99.15162382
翔,32724,翔,32724,xiáng,7,2184,5625,97.72583844
巷,24055,巷,24055,xiàng/hàng,7,2399,4221,98.27179971
橡,27233,橡,27233,xiàng,7,2871,2251,99.03959255
肖,32918,肖,32918,xiào/xiāo,7,2019,6899,97.19591042
削,21066,削,21066,xuē/xiāo/qiào/shào,7,1794,9169,96.26405019
宵,23477,宵,23477,xiāo,7,3131,1604,99.29553556
萧,33831,蕭,34157,xiāo,7,1898,8097,96.72589693
潇,28487,瀟,28703,xiāo,7,3216,1457,99.36285819
淆,28102,淆,28102,xiáo,7,3263,1375,99.39705748
孝,23389,孝,23389,xiào,7,2116,6112,97.52103235
啸,21880,嘯,22063,xiào/chì,7,2301,4850,98.04188665
邪,37034,邪,37034,yá/xié/yé/xú/shé,7,1539,12952,94.82562993
挟,25375,挾,25406,xié/jiā,7,2816,2438,98.97311435
携,25658,攜,25884,xié,7,1964,7449,96.99265418
泄,27844,洩,27945,yì/xiè,7,2010,6955,97.16374468
泄,27844,泄,27844,xiè/yì,7,2010,6955,97.16374468
泻,27899,瀉,28681,xiè,7,2715,2816,98.83641589
卸,21368,卸,21368,xiè,7,2479,3795,98.43712238
屑,23633,屑,23633,xiè,7,2516,3655,98.50821186
懈,25032,懈,25032,xiè,7,2689,2893,98.79809317
芯,33455,芯,33455,xīn/xìn,7,2539,3568,98.55116342
馨,39336,馨,39336,xīn,7,2586,3281,98.63395343
衅,34885,釁,37313,xìn,7,3146,1578,99.30786657
猩,29481,猩,29481,xīng/xing,7,2016,6909,97.1852109
腥,33125,腥,33125,xīng,7,2747,2677,98.88173175
刑,21009,刑,21009,xíng,7,1087,26453,90.43218472
汹,27769,洶,27958,xiōng,7,2746,2684,98.88034831
羞,32670,羞,32670,xiū,7,2048,6651,97.29747937
朽,26429,朽,26429,xiǔ,7,2544,3526,98.56032033
绣,32483,繡,32353,xiù,7,2434,4046,98.34656043
锈,38152,鏽,37885,xiù,7,3366,1198,99.46578112
嗅,21957,嗅,21957,xiù/xù,7,2703,2843,98.81886742
墟,22687,墟,22687,xū,7,2958,2010,99.1352531
徐,24464,徐,24464,xú,7,1313,18175,93.01226396
旭,26093,旭,26093,xù,7,2846,2341,99.01004278
叙,21465,敘,25944,xù,7,1607,11786,95.25871706
恤,24676,卹,21369,xù/sū,7,3214,1459,99.36135176
酗,37207,酗,37207,xù,7,4193,467,99.79381462
絮,32110,絮,32110,xù/chù/nǜ/nà,7,3125,1617,99.29054341
婿,23167,婿,23167,xù,7,3115,1635,99.28214462
蓄,33988,蓄,33988,xù,7,1985,7213,97.07234348
喧,21927,喧,21927,xuān/xuǎn,7,2778,2579,98.92386524
玄,29572,玄,29572,xuán/xuàn,7,1717,10151,95.88062197
炫,28843,炫,28843,xuàn,7,3292,1329,99.41731959
靴,38772,靴,38772,xuē,7,3091,1688,99.261528
穴,31348,穴,31348,xué/jué,7,1940,7772,96.89830317
勋,21195,勛,21211,xūn,7,2349,4568,98.15859121
熏,29071,熏,29071,xūn/xùn,7,2997,1900,99.17448484
熏,29071,薰,34224,xūn,7,2997,1900,99.17448484
旬,26092,旬,26092,xún/jūn,7,2332,4671,98.11801841
巡,24033,巡,24033,xún/yán/shùn,7,1544,12852,94.8588866
汛,27739,汛,27739,xùn,7,3759,748,99.6606825
驯,39535,馴,39348,xún,7,2820,2423,98.97813336
逊,36874,遜,36956,xùn,7,1697,10444,95.77418336
丫,20011,丫,20011,yā,7,2682,2912,98.78759623
鸦,40486,鴉,40201,yā/yǎ,7,2397,4236,98.26743494
芽,33469,芽,33469,yá,7,2737,2717,98.86778268
崖,23830,崖,23830,yá,7,2247,5199,97.90195054
涯,28079,涯,28079,yá,7,2604,3206,98.6640727
哑,21713,啞,21854,yǎ/è/yā,7,2368,4406,98.20247247
雅,38597,雅,38597,yā/yǎ/yá,7,1139,24527,91.11473851
讶,35766,訝,35357,yà,7,2162,5760,97.66112609
咽,21693,咽,21693,yàn/yè/yān/yuān,7,2031,6818,97.23840411
咽,21693,嚥,22181,yàn,7,2031,6818,97.23840411
淹,28153,淹,28153,yān/yǎn,7,2580,3315,98.62370661
岩,23721,岩,23721,yán,7,1423,15279,93.9707438
阎,38414,閻,38331,yán/yǎn/yàn,7,2473,3823,98.42532055
衍,34893,衍,34893,yǎn/yán,7,2437,4031,98.35281405
掩,25513,掩,25513,yǎn/yàn,7,1514,13680,94.65307434
雁,38593,雁,38593,yàn,7,2553,3474,98.57657323
焰,28976,焰,28976,yàn,7,2259,5116,97.9339044
燕,29141,燕,29141,yàn/yān,7,1705,10325,95.81709978
殃,27523,殃,27523,yāng,7,3562,964,99.57440264
秧,31207,秧,31207,yāng,7,3522,1003,99.55409298
杨,26472,楊,26954,yáng,7,1062,27561,90.08433716
痒,30162,癢,30306,yǎng,7,2646,3055,98.73205734
漾,28478,漾,28478,yàng,7,3697,803,99.63587991
妖,22934,妖,22934,yāo/jiǎo,7,1869,8337,96.60233567
窑,31377,窯,31407,yáo/yào/qiāo,7,2342,4611,98.14200447
谣,35875,謠,35616,yáo,7,2600,3219,98.6574377
遥,36965,遙,36953,yáo,7,1715,10179,95.87012762
钥,38053,鑰,38000,yào/yuè,7,2481,3772,98.44103082
椰,26928,椰,26928,yē,7,3932,615,99.72077066
冶,20918,冶,20918,yě,7,2792,2525,98.94234238
伊,20234,伊,20234,yī,7,761,47619,84.36711635
夷,22839,夷,22839,yí,7,2337,4638,98.13004245
怡,24609,怡,24609,yí,7,2519,3649,98.51387272
矣,30691,矣,30691,yǐ/xián,7,2069,6490,97.36880709
倚,20506,倚,20506,yǐ/jī/yī,7,2620,3149,98.69035794
屹,23673,屹,23673,yì/gē,7,3851,663,99.69413503
亦,20134,亦,20134,yì,7,886,37960,87.10388277
抑,25233,抑,25233,yì,7,1748,9719,96.0399029
役,24441,役,24441,yì,7,1245,20254,92.33736532
绎,32462,繹,32377,yì/shì,7,3015,1870,99.19198215
弈,24328,弈,24328,yì,7,4421,358,99.84221723
疫,30123,疫,30123,yì,7,1791,9202,96.24981276
逸,36920,逸,36920,yì,7,2338,4638,98.1324393
裔,35028,裔,35028,yì,7,2842,2350,99.00519947
溢,28322,溢,28322,yì,7,2454,3909,98.38752444
毅,27589,毅,27589,yì,7,1946,7686,96.92219621
翼,32764,翼,32764,yì,7,1294,18710,92.83070753
荫,33643,蔭,34093,yīn/yìn,7,2669,2972,98.76782559
姻,23035,姻,23035,yīn,7,2007,6998,97.15294697
殷,27575,殷,27575,yīn/yǐn/yān,7,2365,4417,98.19563747
瘾,30270,癮,30318,yǐn,7,3258,1379,99.39349942
婴,23156,嬰,23344,yīng/yìng,7,2115,6114,97.51787376
鹰,40560,鷹,40441,yīng,7,1927,7890,96.84564845
荧,33639,熒,29074,yíng/xíng/jiǒng,7,3400,1142,99.4863316
盈,30408,盈,30408,yíng,7,2111,6142,97.50520994
莹,33721,瑩,29801,yíng/yǐng,7,2668,2973,98.7662897
蝇,34631,蠅,34821,ying/yíng,7,2722,2761,98.84654178
颖,39062,穎,31310,yǐng,7,2514,3658,98.50443312
佣,20323,傭,20653,chōng/yōng/yòng,7,2546,3517,98.56395747
庸,24248,庸,24248,yōng/yóng,7,2148,5835,97.61922308
咏,21647,詠,35424,yǒng,7,3469,1067,99.52562845
涌,28044,湧,28263,yǒng,7,1642,11228,95.46666003
踊,36362,踴,36404,yǒng,7,3884,639,99.70526297
悠,24736,悠,24736,yōu,7,2055,6604,97.32144373
佑,20305,佑,20305,yòu,7,2775,2589,98.91986119
诱,35825,誘,35480,yòu,7,1707,10307,95.82775744
渔,28180,漁,28417,yú,7,1770,9441,96.14863915
逾,36926,逾,36926,yú/dòu,7,2610,3189,98.67398464
渝,28189,渝,28189,yū/yú,7,3641,864,99.61168713
愚,24858,愚,24858,yú,7,1895,8144,96.71333801
舆,33286,輿,36671,yú/yù,7,2341,4628,98.13962158
屿,23679,嶼,23996,yǔ/xù,7,2636,3098,98.71617446
驭,39533,馭,39341,yù,7,3424,1114,99.50032407
郁,37057,鬱,39729,yù,7,1915,7968,96.79644533
郁,37057,郁,37057,yù,7,1915,7968,96.79644533
吁,21505,籲,31858,yù,7,2138,5891,97.58894929
狱,29425,獄,29508,yù,7,1597,11886,95.19765838
浴,28020,浴,28020,yù,7,2290,4911,98.01413219
喻,21947,喻,21947,yù/yú,7,2273,5012,97.97053
御,24481,禦,31142,yù,7,1381,16586,93.62685585
寓,23507,寓,23507,yù,7,2199,5519,97.76894555
裕,35029,裕,35029,yù,7,2023,6871,97.210137
愈,24840,癒,30290,yù,7,1301,18540,92.8981268
愈,24840,愈,24840,yù,7,1301,18540,92.8981268
冤,20900,冤,20900,yuān,7,2396,4243,98.26524584
渊,28170,淵,28149,yuān,7,2192,5551,97.74892065
袁,34945,袁,34945,yuán,7,1755,9609,96.07488719
曰,26352,曰,26352,yuē,7,1656,11075,95.54733019
岳,23731,岳,23731,yuè,7,1844,8577,96.49305525
悦,24742,悅,24709,yuè,7,1995,7094,97.10929
粤,31908,粵,31925,yuè,7,3151,1572,99.31193522
匀,21248,勻,21243,yún,7,2692,2890,98.80257525
陨,38504,隕,38549,yǔn/yuán,7,3295,1324,99.41937485
孕,23381,孕,23381,yùn,7,2094,6256,97.45086482
酝,37213,醞,37278,yùn,7,3362,1206,99.46329693
韵,38901,韻,38907,yùn,7,2501,3705,98.47971064
蕴,34164,蘊,34314,yùn,7,2633,3110,98.71136939
砸,30776,砸,30776,zá,7,2456,3881,98.39153934
栽,26685,栽,26685,zāi/zài,7,2401,4215,98.27615776
宰,23472,宰,23472,zǎi,7,2080,6390,97.40529316
攒,25874,攢,25890,zǎn/cuán/zuān/zàn,7,3548,977,99.56739193
赃,36163,贓,36115,zāng,7,3296,1321,99.42005752
葬,33900,葬,33900,zàng,7,2060,6558,97.33845062
凿,20991,鑿,38015,záo/zuò/zú/zào,7,2696,2880,98.8085374
枣,26531,棗,26839,zǎo,7,2851,2319,99.01606333
藻,34299,藻,34299,zǎo,7,2652,3035,98.74148556
皂,30338,皂,30338,zào,7,3087,1691,99.25803763
灶,28790,灶,28790,zào,7,2691,2891,98.80108174
噪,22122,噪,22122,zào,7,2799,2501,98.95142229
燥,29157,燥,29157,zào/sào,7,2613,3171,98.67891787
躁,36481,躁,36481,zào,7,2451,3917,98.38146152
泽,27901,澤,28580,zé/shì/yì/duó,7,951,34311,88.31460234
贼,36156,賊,36042,zéi,7,2001,7045,97.1311929
渣,28195,渣,28195,zhā,7,3196,1495,99.34762595
闸,38392,閘,38296,zhá/yā/gē,7,3280,1352,99.40901951
眨,30504,眨,30504,zhǎ,7,2371,4393,98.20929403
诈,35784,詐,35408,zhà,7,2403,4200,98.28049927
榨,27048,榨,27048,zhà,7,3657,849,99.61876864
窄,31364,窄,31364,zhǎi,7,2244,5219,97.89388353
寨,23528,寨,23528,zhài/sè/qiān,7,2313,4783,98.07171188
沾,27838,沾,27838,zhān/tiān/diàn/chān,7,2402,4201,98.27832877
粘,31896,粘,31896,zhān/nián,7,2240,5231,97.88308737
瞻,30651,瞻,30651,zhān,7,2960,2005,99.13732644
斩,26025,斬,26028,zhǎn/zhàn,7,2463,3844,98.4055189
盏,30415,盞,30430,zhǎn,7,2803,2486,98.95657257
崭,23853,嶄,23940,zhǎn/chán,7,3035,1827,99.21106444
绽,32509,綻,32187,zhàn,7,3130,1607,99.29470664
蘸,34360,蘸,34360,zhàn,7,3944,609,99.72457006
彰,24432,彰,24432,zhāng,7,2953,2014,99.13005424
仗,20183,仗,20183,zhàng,7,1712,10263,95.85431606
杖,26454,杖,26454,zhàng,7,2435,4037,98.34864669
帐,24080,帳,24115,zhàng,7,1603,11798,95.23434547
胀,32960,脹,33081,zhàng/cháng,7,2083,6327,97.41513068
沼,27836,沼,27836,zhǎo,7,2480,3791,98.43908151
兆,20806,兆,20806,zhào,7,2246,5204,97.89926378
赵,36213,趙,36249,zhào/diào,7,1169,23428,91.4858569
罩,32617,罩,32617,zhào,7,1978,7309,97.04606185
肇,32903,肇,32903,zhào,7,3206,1478,99.35529659
遮,36974,遮,36974,zhē,7,2135,5914,97.57980529
辙,36761,轍,36685,zhé,7,3208,1466,99.35681542
浙,27993,浙,27993,zhè,7,2119,6045,97.5304487
贞,36126,貞,35998,zhēn/zhēng,7,2366,4414,98.19791856
侦,20390,偵,20597,zhēn/zhēng,7,1479,14329,94.40087492
枕,26517,枕,26517,zhěn/chén,7,2605,3206,98.66572951
睁,30529,睜,30556,zhēng,7,1963,7454,96.98880465
筝,31581,箏,31631,zhēng,7,3436,1100,99.50718594
蒸,33976,蒸,33976,zhēng,7,2358,4443,98.1796223
拯,25327,拯,25327,zhěng,7,2754,2650,98.89136101
郑,37073,鄭,37165,zhèng,7,1132,24716,91.02570986
芝,33437,芝,33437,zhī,7,2150,5832,97.62525138
肢,32930,肢,32930,zhī/shì,7,2335,4651,98.12524668
脂,33026,脂,33026,zhī/zhǐ,7,2206,5492,97.78885832
旨,26088,旨,26088,zhǐ,7,1685,10590,95.7090705
帜,24092,幟,24159,zhì,7,2813,2452,98.96933096
峙,23769,峙,23769,zhì/shì,7,3046,1784,99.22132935
挚,25370,摯,25711,zhì,7,3012,1873,99.18908195
秩,31209,秩,31209,zhì,7,1749,9713,96.04492244
窒,31378,窒,31378,zhì/dié,7,3235,1413,99.37689614
滞,28382,滯,28399,zhì/chì,7,2302,4850,98.04439306
稚,31258,稚,31258,zhì,7,2720,2803,98.84366846
衷,34935,衷,34935,zhōng/zhòng,7,2157,5781,97.64622562
仲,20210,仲,20210,zhòng,7,1706,10316,95.82243093
舟,33311,舟,33311,zhōu,7,2224,5363,97.83934771
州,24030,州,24030,zhōu,7,721,51533,83.34436497
洲,27954,洲,27954,zhōu,7,701,53429,82.80103
轴,36724,軸,36600,zhóu/zhú/zhòu,7,2438,4011,98.35488687
宙,23449,宙,23449,zhòu,7,1421,15331,93.95493586
昼,26172,晝,26205,zhòu,7,2651,3036,98.73991712
